;Unnamed: 0;Sentiment;Instagram Comment Text;step01;tokens;final_tokens;step02;finalText_str;ProcessedText
224;224;1;Cantik dan gagah mudahan lancar dampe hari h;cantik dan gagah mudahan lancar dampe hari;['cantik', 'dan', 'gagah', 'mudahan', 'lancar', 'dampe', 'hari'];['cantik', 'dan', 'gagah', 'mudahan', 'lancar', 'dampe', 'hari'];cantik dan gagah mudahan lancar dampe hari;cantik dan gagah mudahan lancar dampe hari;cantik gagah mudah lancar dampe hari
225;225;1;Cantik yang ini dong,penampilannya dewasa yang sesuai. Mukanya cantik Indonesia,classy. Ayu ayu gimana gitu.;cantik yang ini dong penampilannya dewasa yang sesuai mukanya cantik indonesia classy ayu ayu gimana gitu;['cantik', 'yang', 'ini', 'dong', 'penampilannya', 'dewasa', 'yang', 'sesuai', 'mukanya', 'cantik', 'indonesia', 'classy', 'ayu', 'ayu', 'gimana', 'gitu'];['cantik', 'yang', 'ini', 'dong', 'penampilannya', 'dewasa', 'yang', 'sesuai', 'mukanya', 'cantik', 'indonesia', 'classy', 'ayu', 'ayu', 'gimana', 'gitu'];cantik yang ini dong penampilannya dewasa yang sesuai mukanya cantik indonesia classy ayu ayu gimana gitu;cantik yang ini dong penampilannya dewasa yang sesuai mukanya cantik indonesia classy ayu ayu gimana gitu;cantik ini dong tampil dewasa sesuai muka cantik indonesia classy ayu ayu gimana gitu
226;226;1;Lcb cantikk sangat??, lcb beruntung dapet duren dan duren pun beuntung dpt neng lcb. Sakina mawaddah warahmah Amin;lcb cantikk sangat lcb beruntung dapet duren dan duren pun beuntung dpt neng lcb sakina mawaddah warahmah amin;['lcb', 'cantikk', 'sangat', 'lcb', 'beruntung', 'dapet', 'duren', 'dan', 'duren', 'pun', 'beuntung', 'dpt', 'neng', 'lcb', 'sakina', 'mawaddah', 'warahmah', 'amin'];['lcb', 'cantikk', 'sangat', 'lcb', 'beruntung', 'dapet', 'duren', 'dan', 'duren', 'pun', 'beuntung', 'dpt', 'neng', 'lcb', 'sakina', 'mawaddah', 'warahmah', 'amin'];lcb cantikk sangat lcb beruntung dapet duren dan duren pun beuntung dpt neng lcb sakina mawaddah warahmah amin;lcb cantikk sangat lcb beruntung dapet duren dan duren pun beuntung dpt neng lcb sakina mawaddah warahmah amin;lcb cantikk sangat lcb untung dapet duren duren beuntung dpt neng lcb sakina mawaddah warahmah amin
227;227;1;dia ganteng tidak hanya saat berseragam, tapi ganteng saat menjadi panutan keluarganya.. semoga anak saya memiliki fisik yang elok macam mahluk Allah ni;dia ganteng tidak hanya saat berseragam tapi ganteng saat menjadi panutan keluarganya semoga anak saya memiliki fisik yang elok macam mahluk allah ni;['dia', 'ganteng', 'tidak', 'hanya', 'saat', 'berseragam', 'tapi', 'ganteng', 'saat', 'menjadi', 'panutan', 'keluarganya', 'semoga', 'anak', 'saya', 'memiliki', 'fisik', 'yang', 'elok', 'macam', 'mahluk', 'allah', 'ni'];['dia', 'ganteng', 'tidak', 'hanya', 'saat', 'berseragam', 'tapi', 'ganteng', 'saat', 'menjadi', 'panutan', 'keluarganya', 'semoga', 'anak', 'saya', 'memiliki', 'fisik', 'yang', 'elok', 'macam', 'mahluk', 'allah', 'ni'];dia ganteng tidak hanya saat berseragam tapi ganteng saat menjadi panutan keluarganya semoga anak saya memiliki fisik yang elok macam mahluk allah ni;dia ganteng tidak hanya saat berseragam tapi ganteng saat menjadi panutan keluarganya semoga anak saya memiliki fisik yang elok macam mahluk allah ni;ganteng hanya seragam ganteng jadi panutan keluarga moga anak milik fisik elok macam mahluk allah ni
228;228;1;Beruntung banget deh mba  <USERNAME> dapet mas  <USERNAME>. Ganteng,baik,sholeh,sayang keluarga.ini suami idaman banget.semoga selalu menjadi keluarga yang SAMAWA;beruntung banget deh mba username dapet mas username ganteng baik sholeh sayang keluarga ini suami idaman banget semoga selalu menjadi keluarga yang samawa;['beruntung', 'banget', 'deh', 'mba', 'username', 'dapet', 'mas', 'username', 'ganteng', 'baik', 'sholeh', 'sayang', 'keluarga', 'ini', 'suami', 'idaman', 'banget', 'semoga', 'selalu', 'menjadi', 'keluarga', 'yang', 'samawa'];['beruntung', 'banget', 'deh', 'mba', 'username', 'dapet', 'mas', 'username', 'ganteng', 'baik', 'sholeh', 'sayang', 'keluarga', 'ini', 'suami', 'idaman', 'banget', 'semoga', 'selalu', 'menjadi', 'keluarga', 'yang', 'samawa'];beruntung banget deh mba username dapet mas username ganteng baik sholeh sayang keluarga ini suami idaman banget semoga selalu menjadi keluarga yang samawa;beruntung banget deh mba username dapet mas username ganteng baik sholeh sayang keluarga ini suami idaman banget semoga selalu menjadi keluarga yang samawa;untung banget deh mba username dapet mas username ganteng baik sholeh sayang keluarga suami idam banget moga selalu jadi keluarga samawa
229;229;1;Smoga mas Agus menjadi pemimpin di masa akan datang.salah satu pemimpin yg sukses adalah dia sukses dlm memimpin dlm rumah tangga;smoga mas agus menjadi pemimpin di masa akan datang salah satu pemimpin yg sukses adalah dia sukses dlm memimpin dlm rumah tangga;['smoga', 'mas', 'agus', 'menjadi', 'pemimpin', 'di', 'masa', 'akan', 'datang', 'salah', 'satu', 'pemimpin', 'yg', 'sukses', 'adalah', 'dia', 'sukses', 'dlm', 'memimpin', 'dlm', 'rumah', 'tangga'];['smoga', 'mas', 'agus', 'menjadi', 'pemimpin', 'di', 'masa', 'akan', 'datang', 'salah', 'satu', 'pemimpin', 'yg', 'sukses', 'adalah', 'dia', 'sukses', 'dlm', 'memimpin', 'dlm', 'rumah', 'tangga'];smoga mas agus menjadi pemimpin di masa akan datang salah satu pemimpin yg sukses adalah dia sukses dlm memimpin dlm rumah tangga;smoga mas agus menjadi pemimpin di masa akan datang salah satu pemimpin yg sukses adalah dia sukses dlm memimpin dlm rumah tangga;smoga mas agus jadi pimpin masa datang salah satu pimpin sukses dia sukses dlm pimpin dlm rumah tangga
230;230;1;Dear...Bpk  <USERNAME> cra berpakain bpk sangat lah mencerminkan kepribadian bpk yg sngt lembut tpi tetap gagah semoga bpk  <USERNAME>&kel selalu dlm lindungan allah swt, salam hormat dri saya yg selalu mengagumi bpk :-);dear bpk username cra berpakain bpk sangat lah mencerminkan kepribadian bpk yg sngt lembut tpi tetap gagah semoga bpk usernamekel selalu dlm lindungan allah swt salam hormat dri saya yg selalu mengagumi bpk;['dear', 'bpk', 'username', 'cra', 'berpakain', 'bpk', 'sangat', 'lah', 'mencerminkan', 'kepribadian', 'bpk', 'yg', 'sngt', 'lembut', 'tpi', 'tetap', 'gagah', 'semoga', 'bpk', 'usernamekel', 'selalu', 'dlm', 'lindungan', 'allah', 'swt', 'salam', 'hormat', 'dri', 'saya', 'yg', 'selalu', 'mengagumi', 'bpk'];['dear', 'bpk', 'username', 'cra', 'berpakain', 'bpk', 'sangat', 'lah', 'mencerminkan', 'kepribadian', 'bpk', 'yg', 'sngt', 'lembut', 'tpi', 'tetap', 'gagah', 'semoga', 'bpk', 'usernamekel', 'selalu', 'dlm', 'lindungan', 'allah', 'swt', 'salam', 'hormat', 'dri', 'saya', 'yg', 'selalu', 'mengagumi', 'bpk'];dear bpk username cra berpakain bpk sangat lah mencerminkan kepribadian bpk yg sngt lembut tpi tetap gagah semoga bpk usernamekel selalu dlm lindungan allah swt salam hormat dri saya yg selalu mengagumi bpk;dear bpk username cra berpakain bpk sangat lah mencerminkan kepribadian bpk yg sngt lembut tpi tetap gagah semoga bpk usernamekel selalu dlm lindungan allah swt salam hormat dri saya yg selalu mengagumi bpk;dear bpk username cra berpakain bpk sangat cermin pribadi bpk sngt lembut tpi tetap gagah moga bpk usernamekel selalu dlm lindung allah swt salam hormat dri yg selalu kagum bpk
231;231;1;Sukses terus kak ayu dan semoga selalu senantiasa dalam naungan Allah SWT, dan sehat selalu amin...;sukses terus kak ayu dan semoga selalu senantiasa dalam naungan allah swt dan sehat selalu amin;['sukses', 'terus', 'kak', 'ayu', 'dan', 'semoga', 'selalu', 'senantiasa', 'dalam', 'naungan', 'allah', 'swt', 'dan', 'sehat', 'selalu', 'amin'];['sukses', 'terus', 'kak', 'ayu', 'dan', 'semoga', 'selalu', 'senantiasa', 'dalam', 'naungan', 'allah', 'swt', 'dan', 'sehat', 'selalu', 'amin'];sukses terus kak ayu dan semoga selalu senantiasa dalam naungan allah swt dan sehat selalu amin;sukses terus kak ayu dan semoga selalu senantiasa dalam naungan allah swt dan sehat selalu amin;sukses terus kak ayu moga selalu senantiasa naung allah swt sehat selalu amin
232;232;1;Smg selalu di berikan kesehatan dan panjang umur yah nek ,muda banget cantik dan MashaAllahhh;smg selalu di berikan kesehatan dan panjang umur yah nek muda banget cantik dan mashaallahhh;['smg', 'selalu', 'di', 'berikan', 'kesehatan', 'dan', 'panjang', 'umur', 'yah', 'nek', 'muda', 'banget', 'cantik', 'dan', 'mashaallahhh'];['smg', 'selalu', 'di', 'berikan', 'kesehatan', 'dan', 'panjang', 'umur', 'yah', 'nek', 'muda', 'banget', 'cantik', 'dan', 'mashaallahhh'];smg selalu di berikan kesehatan dan panjang umur yah nek muda banget cantik dan mashaallahhh;smg selalu di berikan kesehatan dan panjang umur yah nek muda banget cantik dan mashaallahhh;smg selalu ikan sehat panjang umur yah nek muda banget cantik mashaallahhh
233;233;1;Terimakasih Ibu  <USERNAME> serta seluruh keluarga telah memilih Plataran Darmawangsa sebagai tempat acara keluarga Besar. Saya selaku bagian staff di Plataran darmawangsa sangat terkesan dan sangat menunggu kedatangan Ibu dan keluarga di lain waktu. Sehat selalu Ibu dan keluarga. Amin amin ya rabbi;terimakasih ibu username serta seluruh keluarga telah memilih plataran darmawangsa sebagai tempat acara keluarga besar saya selaku bagian staff di plataran darmawangsa sangat terkesan dan sangat menunggu kedatangan ibu dan keluarga di lain waktu sehat selalu ibu dan keluarga amin amin ya rabbi;['terimakasih', 'ibu', 'username', 'serta', 'seluruh', 'keluarga', 'telah', 'memilih', 'plataran', 'darmawangsa', 'sebagai', 'tempat', 'acara', 'keluarga', 'besar', 'saya', 'selaku', 'bagian', 'staff', 'di', 'plataran', 'darmawangsa', 'sangat', 'terkesan', 'dan', 'sangat', 'menunggu', 'kedatangan', 'ibu', 'dan', 'keluarga', 'di', 'lain', 'waktu', 'sehat', 'selalu', 'ibu', 'dan', 'keluarga', 'amin', 'amin', 'ya', 'rabbi'];['terimakasih', 'ibu', 'username', 'serta', 'seluruh', 'keluarga', 'telah', 'memilih', 'plataran', 'darmawangsa', 'sebagai', 'tempat', 'acara', 'keluarga', 'besar', 'saya', 'selaku', 'bagian', 'staff', 'di', 'plataran', 'darmawangsa', 'sangat', 'terkesan', 'dan', 'sangat', 'menunggu', 'kedatangan', 'ibu', 'dan', 'keluarga', 'di', 'lain', 'waktu', 'sehat', 'selalu', 'ibu', 'dan', 'keluarga', 'amin', 'amin', 'ya', 'rabbi'];terimakasih ibu username serta seluruh keluarga telah memilih plataran darmawangsa sebagai tempat acara keluarga besar saya selaku bagian staff di plataran darmawangsa sangat terkesan dan sangat menunggu kedatangan ibu dan keluarga di lain waktu sehat selalu ibu dan keluarga amin amin ya rabbi;terimakasih ibu username serta seluruh keluarga telah memilih plataran darmawangsa sebagai tempat acara keluarga besar saya selaku bagian staff di plataran darmawangsa sangat terkesan dan sangat menunggu kedatangan ibu dan keluarga di lain waktu sehat selalu ibu dan keluarga amin amin ya rabbi;terimakasih ibu username seluruh keluarga pilih plataran darmawangsa tempat acara keluarga besar selaku bagi staff plataran darmawangsa sangat kes sangat tunggu datang ibu keluarga lain waktu sehat selalu ibu keluarga amin amin rabbi
234;234;1;Salam Dirgantara! Terima kasih telah mendukung dan menyebarkan awareness terkait program pesawat R80. Semoga momen emas ini menjadi titik awal kebangkitan industri pesawat terbang Indonesia agar kembali berjaya. Bersama Eyang Habibie, yuk kita satukan langkah terbangkan pesawat R80. Caranya? Langsung klik link di bio kami yaaa ????;salam dirgantara terima kasih telah mendukung dan menyebarkan awareness terkait program pesawat r semoga momen emas ini menjadi titik awal kebangkitan industri pesawat terbang indonesia agar kembali berjaya bersama eyang habibie yuk kita satukan langkah terbangkan pesawat r caranya langsung klik link di bio kami yaaa;['salam', 'dirgantara', 'terima', 'kasih', 'telah', 'mendukung', 'dan', 'menyebarkan', 'awareness', 'terkait', 'program', 'pesawat', 'r', 'semoga', 'momen', 'emas', 'ini', 'menjadi', 'titik', 'awal', 'kebangkitan', 'industri', 'pesawat', 'terbang', 'indonesia', 'agar', 'kembali', 'berjaya', 'bersama', 'eyang', 'habibie', 'yuk', 'kita', 'satukan', 'langkah', 'terbangkan', 'pesawat', 'r', 'caranya', 'langsung', 'klik', 'link', 'di', 'bio', 'kami', 'yaaa'];['salam', 'dirgantara', 'terima', 'kasih', 'telah', 'mendukung', 'dan', 'menyebarkan', 'awareness', 'terkait', 'program', 'pesawat', 'r', 'semoga', 'momen', 'emas', 'ini', 'menjadi', 'titik', 'awal', 'kebangkitan', 'industri', 'pesawat', 'terbang', 'indonesia', 'agar', 'kembali', 'berjaya', 'bersama', 'eyang', 'habibie', 'yuk', 'kita', 'satukan', 'langkah', 'terbangkan', 'pesawat', 'r', 'caranya', 'langsung', 'klik', 'link', 'di', 'bio', 'kami', 'yaaa'];salam dirgantara terima kasih telah mendukung dan menyebarkan awareness terkait program pesawat r semoga momen emas ini menjadi titik awal kebangkitan industri pesawat terbang indonesia agar kembali berjaya bersama eyang habibie yuk kita satukan langkah terbangkan pesawat r caranya langsung klik link di bio kami yaaa;salam dirgantara terima kasih telah mendukung dan menyebarkan awareness terkait program pesawat r semoga momen emas ini menjadi titik awal kebangkitan industri pesawat terbang indonesia agar kembali berjaya bersama eyang habibie yuk kita satukan langkah terbangkan pesawat r caranya langsung klik link di bio kami yaaa;salam dirgantara terima kasih dukung sebar awareness kait program pesawat r moga momen emas jadi titik awal bangkit industri pesawat terbang indonesia kembali jaya sama eyang habibie yuk satu langkah terbang pesawat r cara langsung klik link bio yaaa
235;235;1;Semangat ya eyang habibie, sehat selalu, selalu dlm lindungan Allah, ambisinya selalu kuat dlm melakukan segala hal. Kereeeennnnn. Semoga bnyk penurus2 bangsa sprti eyang Habibie ????????????????????????;semangat ya eyang habibie sehat selalu selalu dlm lindungan allah ambisinya selalu kuat dlm melakukan segala hal kereeeennnnn semoga bnyk penurus bangsa sprti eyang habibie;['semangat', 'ya', 'eyang', 'habibie', 'sehat', 'selalu', 'selalu', 'dlm', 'lindungan', 'allah', 'ambisinya', 'selalu', 'kuat', 'dlm', 'melakukan', 'segala', 'hal', 'kereeeennnnn', 'semoga', 'bnyk', 'penurus', 'bangsa', 'sprti', 'eyang', 'habibie'];['semangat', 'ya', 'eyang', 'habibie', 'sehat', 'selalu', 'selalu', 'dlm', 'lindungan', 'allah', 'ambisinya', 'selalu', 'kuat', 'dlm', 'melakukan', 'segala', 'hal', 'kereeeennnnn', 'semoga', 'bnyk', 'penurus', 'bangsa', 'sprti', 'eyang', 'habibie'];semangat ya eyang habibie sehat selalu selalu dlm lindungan allah ambisinya selalu kuat dlm melakukan segala hal kereeeennnnn semoga bnyk penurus bangsa sprti eyang habibie;semangat ya eyang habibie sehat selalu selalu dlm lindungan allah ambisinya selalu kuat dlm melakukan segala hal kereeeennnnn semoga bnyk penurus bangsa sprti eyang habibie;semangat eyang habibie sehat selalu selalu dlm lindung allah ambisi selalu kuat dlm laku segala kereeeennnnn moga bnyk turus bangsa sprti eyang habibie
236;236;1;Memiliki Cucu2 merupakan kebahagian yg tak ternilai, cucu sbg generasi penerus bangsa...;memiliki cucu merupakan kebahagian yg tak ternilai cucu sbg generasi penerus bangsa;['memiliki', 'cucu', 'merupakan', 'kebahagian', 'yg', 'tak', 'ternilai', 'cucu', 'sbg', 'generasi', 'penerus', 'bangsa'];['memiliki', 'cucu', 'merupakan', 'kebahagian', 'yg', 'tak', 'ternilai', 'cucu', 'sbg', 'generasi', 'penerus', 'bangsa'];memiliki cucu merupakan kebahagian yg tak ternilai cucu sbg generasi penerus bangsa;memiliki cucu merupakan kebahagian yg tak ternilai cucu sbg generasi penerus bangsa;milik cucu rupa kebahagian tak nilai cucu sbg generasi terus bangsa
237;237;1;Wahhh Kerenn..... dan saat ini tempatnya semakin bagus Ibu. Kapan kapan Bernostalgia di sana lagi bersmaa keluarga ??????;wahhh kerenn dan saat ini tempatnya semakin bagus ibu kapan kapan bernostalgia di sana lagi bersmaa keluarga;['wahhh', 'kerenn', 'dan', 'saat', 'ini', 'tempatnya', 'semakin', 'bagus', 'ibu', 'kapan', 'kapan', 'bernostalgia', 'di', 'sana', 'lagi', 'bersmaa', 'keluarga'];['wahhh', 'kerenn', 'dan', 'saat', 'ini', 'tempatnya', 'semakin', 'bagus', 'ibu', 'kapan', 'kapan', 'bernostalgia', 'di', 'sana', 'lagi', 'bersmaa', 'keluarga'];wahhh kerenn dan saat ini tempatnya semakin bagus ibu kapan kapan bernostalgia di sana lagi bersmaa keluarga;wahhh kerenn dan saat ini tempatnya semakin bagus ibu kapan kapan bernostalgia di sana lagi bersmaa keluarga;wahhh kerenn saat tempat makin bagus ibu kapan kapan nostalgia sana bersmaa keluarga
238;238;1;Cantik dan ganteng-ganteng. Sehat selalu untuk mereka dan Bu Ani Sekeluarga ????;cantik dan ganteng ganteng sehat selalu untuk mereka dan bu ani sekeluarga;['cantik', 'dan', 'ganteng', 'ganteng', 'sehat', 'selalu', 'untuk', 'mereka', 'dan', 'bu', 'ani', 'sekeluarga'];['cantik', 'dan', 'ganteng', 'ganteng', 'sehat', 'selalu', 'untuk', 'mereka', 'dan', 'bu', 'ani', 'sekeluarga'];cantik dan ganteng ganteng sehat selalu untuk mereka dan bu ani sekeluarga;cantik dan ganteng ganteng sehat selalu untuk mereka dan bu ani sekeluarga;cantik ganteng ganteng sehat selalu mereka bu ani keluarga
239;239;1;Barakallah dengan cucu2 yg cantik dan ganteng ... semoga menjadi anak yg sholeh dan sholeha ... menjadi kebanggaan kelg...????;barakallah dengan cucu yg cantik dan ganteng semoga menjadi anak yg sholeh dan sholeha menjadi kebanggaan kelg;['barakallah', 'dengan', 'cucu', 'yg', 'cantik', 'dan', 'ganteng', 'semoga', 'menjadi', 'anak', 'yg', 'sholeh', 'dan', 'sholeha', 'menjadi', 'kebanggaan', 'kelg'];['barakallah', 'dengan', 'cucu', 'yg', 'cantik', 'dan', 'ganteng', 'semoga', 'menjadi', 'anak', 'yg', 'sholeh', 'dan', 'sholeha', 'menjadi', 'kebanggaan', 'kelg'];barakallah dengan cucu yg cantik dan ganteng semoga menjadi anak yg sholeh dan sholeha menjadi kebanggaan kelg;barakallah dengan cucu yg cantik dan ganteng semoga menjadi anak yg sholeh dan sholeha menjadi kebanggaan kelg;barakallah cucu cantik ganteng moga jadi anak sholeh sholeha jadi bangga kelg
240;240;1;Bu  <USERNAME>...cucu bikin hati kita gembira...ngangeni...kadang kangen sama keceriaan mereka...salam kangen buat cucu2 tercinta;bu username cucu bikin hati kita gembira ngangeni kadang kangen sama keceriaan mereka salam kangen buat cucu tercinta;['bu', 'username', 'cucu', 'bikin', 'hati', 'kita', 'gembira', 'ngangeni', 'kadang', 'kangen', 'sama', 'keceriaan', 'mereka', 'salam', 'kangen', 'buat', 'cucu', 'tercinta'];['bu', 'username', 'cucu', 'bikin', 'hati', 'kita', 'gembira', 'ngangeni', 'kadang', 'kangen', 'sama', 'keceriaan', 'mereka', 'salam', 'kangen', 'buat', 'cucu', 'tercinta'];bu username cucu bikin hati kita gembira ngangeni kadang kangen sama keceriaan mereka salam kangen buat cucu tercinta;bu username cucu bikin hati kita gembira ngangeni kadang kangen sama keceriaan mereka salam kangen buat cucu tercinta;bu username cucu bikin hati gembira ngangeni kadang kangen sama ceria salam kangen buat cucu cinta
241;241;1;Yang kecil lucu, yang tengah ganteng parah, yang gede pinternya ga ketulungan, salam hormat saya bu, pak;yang kecil lucu yang tengah ganteng parah yang gede pinternya ga ketulungan salam hormat saya bu pak;['yang', 'kecil', 'lucu', 'yang', 'tengah', 'ganteng', 'parah', 'yang', 'gede', 'pinternya', 'ga', 'ketulungan', 'salam', 'hormat', 'saya', 'bu', 'pak'];['yang', 'kecil', 'lucu', 'yang', 'tengah', 'ganteng', 'parah', 'yang', 'gede', 'pinternya', 'ga', 'ketulungan', 'salam', 'hormat', 'saya', 'bu', 'pak'];yang kecil lucu yang tengah ganteng parah yang gede pinternya ga ketulungan salam hormat saya bu pak;yang kecil lucu yang tengah ganteng parah yang gede pinternya ga ketulungan salam hormat saya bu pak;kecil lucu tengah ganteng parah gede pinternya ga ketulungan salam hormat bu pak
